_id,no2,pm25,pm10,temperature,humidity,timestamp
692b395cbe92235378a91bca,107.46,2.0,2.9,24.2,47.4,2025-11-29 18:20:12
692b3970be92235378a91bcb,107.87,2.1,3.5,24.2,47.5,2025-11-29 18:20:32
692b3984be92235378a91bcc,107.6,1.2,7.0,24.2,48.3,2025-11-29 18:20:52
692b3998be92235378a91bcd,108.15,2.8,3.6,24.2,48.2,2025-11-29 18:21:12
692b39acbe92235378a91bce,107.87,1.4,11.1,24.2,47.9,2025-11-29 18:21:32
692b39c0be92235378a91bcf,108.28,1.5,1.7,24.2,48.0,2025-11-29 18:21:52
692b39d4be92235378a91bd0,108.15,2.1,2.8,24.3,48.2,2025-11-29 18:22:12
692b39e8be92235378a91bd1,108.01,2.1,2.3,24.3,48.5,2025-11-29 18:22:32
692b39fcbe92235378a91bd2,108.28,2.3,2.8,24.4,48.9,2025-11-29 18:22:52
692b3a10be92235378a91bd3,108.42,0.8,1.3,24.4,49.2,2025-11-29 18:23:12
692b3a24be92235378a91bd4,108.7,0.8,1.3,24.4,49.0,2025-11-29 18:23:32
692b3a38be92235378a91bd5,107.05,2.3,2.5,24.4,48.9,2025-11-29 18:23:52
692b3a4cbe92235378a91bd6,108.01,2.1,2.5,24.4,48.8,2025-11-29 18:24:12
692b3a60be92235378a91bd7,108.28,1.9,8.5,24.4,48.8,2025-11-29 18:24:32
692b3a74be92235378a91bd8,108.28,1.8,21.0,24.4,48.8,2025-11-29 18:24:52
692b3a88be92235378a91bd9,108.28,1.3,1.4,24.4,49.0,2025-11-29 18:25:12
692b3a9cbe92235378a91bda,108.42,1.4,1.7,24.4,48.6,2025-11-29 18:25:32
692b3ab0be92235378a91bdb,108.15,1.1,1.1,24.4,48.5,2025-11-29 18:25:52
692b3ac4be92235378a91bdc,108.28,1.2,1.5,24.3,48.5,2025-11-29 18:26:12
692b3ad8be92235378a91bdd,108.56,1.8,4.1,24.3,48.4,2025-11-29 18:26:32
692b3aecbe92235378a91bde,108.15,1.5,2.7,24.3,48.8,2025-11-29 18:26:52
692b3b00be92235378a91bdf,108.28,1.0,1.3,24.3,48.8,2025-11-29 18:27:12
692b3b14be92235378a91be0,108.42,2.9,3.6,24.3,48.7,2025-11-29 18:27:32
692b3b28be92235378a91be1,107.32,2.2,5.3,24.3,48.2,2025-11-29 18:27:52
692b3b64be92235378a91be2,108.42,1.4,3.6,24.2,47.9,2025-11-29 18:28:52
692b3b78be92235378a91be3,106.51,2.2,10.0,24.2,47.7,2025-11-29 18:29:12
692b3b8cbe92235378a91be4,108.42,2.0,3.5,24.2,47.6,2025-11-29 18:29:32
692b3ba0be92235378a91be5,107.46,2.0,2.2,24.1,47.7,2025-11-29 18:29:52
692b3bb4be92235378a91be6,107.32,0.9,1.6,24.1,47.6,2025-11-29 18:30:12
692b3bc8be92235378a91be7,107.05,1.3,1.5,24.1,47.6,2025-11-29 18:30:32
692b3bdcbe92235378a91be8,107.46,2.2,2.7,24.1,47.7,2025-11-29 18:30:52
692b3bf0be92235378a91be9,107.87,1.0,2.0,24.2,48.0,2025-11-29 18:31:12
692b3c04be92235378a91bea,106.78,2.1,2.9,24.2,47.8,2025-11-29 18:31:32
692b3c18be92235378a91beb,107.05,2.0,2.4,24.2,47.7,2025-11-29 18:31:52
692b3c2cbe92235378a91bec,108.28,1.9,2.2,24.2,48.2,2025-11-29 18:32:12
692b3c40be92235378a91bed,108.15,1.1,3.8,24.3,48.8,2025-11-29 18:32:32
692b3c54be92235378a91bee,108.28,1.7,2.7,24.3,49.0,2025-11-29 18:32:52
692b3c68be92235378a91bef,108.28,1.9,2.1,24.4,49.0,2025-11-29 18:33:12
692b3c7cbe92235378a91bf0,106.24,1.7,3.4,24.4,48.8,2025-11-29 18:33:32
692b3c90be92235378a91bf1,108.28,1.2,1.7,24.4,48.7,2025-11-29 18:33:52
692b3ca4be92235378a91bf2,107.6,1.8,2.0,24.4,48.6,2025-11-29 18:34:12
692b3cb8be92235378a91bf3,108.15,2.1,3.1,24.4,48.6,2025-11-29 18:34:32
692b3cccbe92235378a91bf4,108.15,1.7,2.2,24.4,48.6,2025-11-29 18:34:52
692b3ce0be92235378a91bf5,108.42,1.1,2.0,24.4,48.6,2025-11-29 18:35:12
692b3cf4be92235378a91bf6,108.28,1.4,1.7,24.4,49.7,2025-11-29 18:35:32
692b3d08be92235378a91bf7,108.28,2.5,5.8,24.4,48.6,2025-11-29 18:35:52
692b3d1cbe92235378a91bf8,108.28,3.1,4.3,24.3,48.3,2025-11-29 18:36:12
692b3d30be92235378a91bf9,108.15,2.4,19.4,24.3,48.0,2025-11-29 18:36:32
692b3d44be92235378a91bfa,107.87,0.7,0.9,24.3,48.0,2025-11-29 18:36:52
692b3d58be92235378a91bfb,108.28,2.0,5.0,24.3,48.7,2025-11-29 18:37:12
692b3d6cbe92235378a91bfc,108.28,1.7,7.0,24.3,48.0,2025-11-29 18:37:32
692b3d80be92235378a91bfd,106.37,2.1,3.5,24.2,47.6,2025-11-29 18:37:52
692b3d94be92235378a91bfe,107.32,2.2,3.0,24.3,47.7,2025-11-29 18:38:12
692b3da8be92235378a91bff,107.05,2.7,3.6,24.2,47.6,2025-11-29 18:38:32
692b3dbcbe92235378a91c00,105.97,1.1,1.6,24.2,47.4,2025-11-29 18:38:52
692b3dd0be92235378a91c01,106.24,2.5,5.3,24.2,47.4,2025-11-29 18:39:12
692b3de4be92235378a91c02,105.43,1.1,3.2,24.2,47.3,2025-11-29 18:39:32
692b3df8be92235378a91c03,106.92,3.1,4.6,24.2,47.4,2025-11-29 18:39:52
692b3e0cbe92235378a91c04,107.32,1.8,1.9,24.1,47.4,2025-11-29 18:40:12
692b3e20be92235378a91c05,106.51,2.3,3.7,24.1,47.5,2025-11-29 18:40:32
692b3e34be92235378a91c06,107.46,1.7,4.9,24.2,47.6,2025-11-29 18:40:52
692b3e48be92235378a91c07,107.05,1.2,1.5,24.2,47.7,2025-11-29 18:41:12
692b3e5cbe92235378a91c08,107.6,1.3,1.7,24.2,47.9,2025-11-29 18:41:32
692b3e70be92235378a91c09,107.05,0.9,1.0,24.2,48.1,2025-11-29 18:41:52
692b3e84be92235378a91c0a,108.01,1.1,2.2,24.2,48.6,2025-11-29 18:42:12
692b3e98be92235378a91c0b,108.28,1.3,1.4,24.3,48.9,2025-11-29 18:42:32
692b3eacbe92235378a91c0c,107.32,0.8,0.8,24.3,49.1,2025-11-29 18:42:52
692b3ec0be92235378a91c0d,106.37,1.8,1.9,24.3,48.9,2025-11-29 18:43:12
692b3ed4be92235378a91c0e,106.51,1.4,2.1,24.3,48.8,2025-11-29 18:43:32
692b3ee8be92235378a91c0f,106.24,1.3,1.4,24.4,48.7,2025-11-29 18:43:52
692b3efcbe92235378a91c10,106.51,1.4,2.0,24.3,48.6,2025-11-29 18:44:12
692b3f10be92235378a91c11,108.15,1.3,1.4,24.3,48.5,2025-11-29 18:44:32
692b3f24be92235378a91c12,108.15,1.1,1.7,24.3,48.5,2025-11-29 18:44:52
692b3f38be92235378a91c13,107.6,1.8,2.5,24.3,48.5,2025-11-29 18:45:12
692b3f4cbe92235378a91c14,108.28,2.0,2.4,24.3,48.4,2025-11-29 18:45:32
692b3f60be92235378a91c15,106.92,2.0,11.1,24.2,48.2,2025-11-29 18:45:52
692b3f74be92235378a91c16,107.6,2.4,6.6,24.2,48.2,2025-11-29 18:46:12
692b3f88be92235378a91c17,107.87,1.5,2.0,24.2,48.1,2025-11-29 18:46:32
692b3f9cbe92235378a91c18,108.01,2.2,3.7,24.2,48.1,2025-11-29 18:46:52
692b3fb0be92235378a91c19,108.15,2.0,2.2,24.2,48.0,2025-11-29 18:47:12
692b3fc4be92235378a91c1a,107.6,1.3,2.4,24.2,47.8,2025-11-29 18:47:32
692b3fd8be92235378a91c1b,108.28,2.7,8.4,24.2,47.7,2025-11-29 18:47:52
692b3fecbe92235378a91c1c,107.87,1.5,1.6,24.1,47.6,2025-11-29 18:48:12
692b4000be92235378a91c1d,108.28,2.3,2.9,24.1,47.5,2025-11-29 18:48:32
692b4014be92235378a91c1e,107.05,2.2,2.7,24.1,47.5,2025-11-29 18:48:52
692b4028be92235378a91c1f,106.24,0.8,1.9,24.1,47.4,2025-11-29 18:49:12
692b403cbe92235378a91c20,107.6,2.9,4.8,24.1,47.3,2025-11-29 18:49:32
692b4050be92235378a91c21,107.05,1.6,2.0,24.1,47.5,2025-11-29 18:49:52
692b4064be92235378a91c22,106.78,1.5,2.8,24.1,47.6,2025-11-29 18:50:12
692ba284be92235378a91c23,104.89,1.8,2.0,26.3,66.6,2025-11-30 01:48:52
692ba298be92235378a91c24,107.46,5.6,9.8,26.3,66.7,2025-11-30 01:49:12
692ba2acbe92235378a91c25,107.05,5.2,10.5,26.3,66.7,2025-11-30 01:49:32
692ba2c0be92235378a91c26,107.87,1.8,2.4,26.4,66.8,2025-11-30 01:49:52
692ba2d4be92235378a91c27,107.46,4.9,7.4,26.4,66.9,2025-11-30 01:50:12
692ba2e8be92235378a91c28,107.6,3.1,3.4,26.4,67.0,2025-11-30 01:50:32
692ba2fcbe92235378a91c29,107.46,4.1,5.0,26.4,67.1,2025-11-30 01:50:52
692ba310be92235378a91c2a,106.92,2.6,3.2,26.4,67.2,2025-11-30 01:51:12
692ba324be92235378a91c2b,107.6,2.7,3.5,26.4,67.2,2025-11-30 01:51:32
692ba338be92235378a91c2c,108.15,2.4,2.6,26.4,67.4,2025-11-30 01:51:52
692ba34cbe92235378a91c2d,107.6,3.7,6.6,26.4,67.4,2025-11-30 01:52:12
692ba360be92235378a91c2e,107.46,3.8,4.2,26.4,67.4,2025-11-30 01:52:32
692ba374be92235378a91c2f,107.87,2.5,2.8,26.4,67.5,2025-11-30 01:52:52
692ba388be92235378a91c30,106.51,2.5,10.7,26.4,67.6,2025-11-30 01:53:12
692ba39cbe92235378a91c31,107.73,1.9,2.1,26.4,67.6,2025-11-30 01:53:32
692ba3b0be92235378a91c32,107.6,2.5,4.7,26.4,67.6,2025-11-30 01:53:52
692ba3c4be92235378a91c33,107.46,3.7,4.1,26.4,67.6,2025-11-30 01:54:12
692ba3d8be92235378a91c34,108.28,1.6,2.0,26.4,67.7,2025-11-30 01:54:32
692ba3ecbe92235378a91c35,107.73,3.0,3.3,26.4,67.7,2025-11-30 01:54:52
692ba400be92235378a91c36,106.92,3.6,4.1,26.4,67.8,2025-11-30 01:55:12
692ba414be92235378a91c37,106.51,2.4,4.3,26.4,67.8,2025-11-30 01:55:32
692ba428be92235378a91c38,107.05,3.1,3.4,26.4,67.9,2025-11-30 01:55:52
692ba43cbe92235378a91c39,106.64,2.9,3.9,26.4,68.0,2025-11-30 01:56:12
692ba450be92235378a91c3a,108.28,2.4,3.0,26.4,68.1,2025-11-30 01:56:32
692ba464be92235378a91c3b,108.15,2.7,4.5,26.4,68.2,2025-11-30 01:56:52
692ba478be92235378a91c3c,107.73,3.4,4.1,26.4,68.2,2025-11-30 01:57:12
692ba48cbe92235378a91c3d,108.42,3.5,6.0,26.4,68.3,2025-11-30 01:57:32
692ba4a0be92235378a91c3e,108.01,5.5,8.4,26.4,68.3,2025-11-30 01:57:52
692ba4b4be92235378a91c3f,107.87,4.3,5.8,26.4,68.3,2025-11-30 01:58:12
692ba4c8be92235378a91c40,108.01,5.6,36.7,26.4,68.4,2025-11-30 01:58:32
692ba4dcbe92235378a91c41,108.42,3.1,3.9,26.4,68.7,2025-11-30 01:58:52
692ba4f0be92235378a91c42,108.28,4.4,5.4,26.5,68.6,2025-11-30 01:59:12
692ba504be92235378a91c43,107.87,5.4,13.9,26.4,68.7,2025-11-30 01:59:32
692ba518be92235378a91c44,108.28,5.3,17.9,26.4,68.7,2025-11-30 01:59:52
692ba52cbe92235378a91c45,108.28,3.7,4.6,26.5,68.7,2025-11-30 02:00:12
692ba540be92235378a91c46,108.56,2.8,4.8,26.5,68.7,2025-11-30 02:00:32
692ba554be92235378a91c47,107.87,2.2,3.4,26.5,68.9,2025-11-30 02:00:52
692ba568be92235378a91c48,109.11,2.6,3.6,26.5,68.9,2025-11-30 02:01:12
692ba57cbe92235378a91c49,108.97,4.3,6.4,26.5,69.0,2025-11-30 02:01:32
692ba590be92235378a91c4a,107.87,2.2,2.5,26.5,69.1,2025-11-30 02:01:52
692ba5a4be92235378a91c4b,108.97,3.3,6.5,26.5,69.1,2025-11-30 02:02:12
692ba5b8be92235378a91c4c,109.53,5.3,19.7,26.5,69.2,2025-11-30 02:02:32
692ba5ccbe92235378a91c4d,108.97,5.0,6.2,26.5,69.2,2025-11-30 02:02:52
692ba5e0be92235378a91c4e,108.56,2.6,3.3,26.5,69.3,2025-11-30 02:03:12
692ba5f4be92235378a91c4f,108.42,2.4,2.6,26.5,69.4,2025-11-30 02:03:32
692ba608be92235378a91c50,110.36,4.7,5.3,26.5,69.5,2025-11-30 02:03:52
692ba61cbe92235378a91c51,109.11,3.2,3.9,26.5,69.6,2025-11-30 02:04:12
692ba630be92235378a91c52,108.97,2.3,3.4,26.5,69.5,2025-11-30 02:04:32
692ba644be92235378a91c53,110.08,3.1,3.9,26.5,69.6,2025-11-30 02:04:52
692ba658be92235378a91c54,108.7,3.3,4.9,26.5,69.6,2025-11-30 02:05:12
692ba66cbe92235378a91c55,106.64,3.6,6.8,26.5,69.7,2025-11-30 02:05:32
692ba680be92235378a91c56,108.28,5.3,20.7,26.5,69.9,2025-11-30 02:05:52
692ba694be92235378a91c57,108.7,3.2,3.5,26.5,69.8,2025-11-30 02:06:12
692ba6a8be92235378a91c58,108.28,3.5,4.7,26.5,69.8,2025-11-30 02:06:32
692ba6bcbe92235378a91c59,109.8,3.7,5.8,26.5,69.9,2025-11-30 02:06:52
692ba6d0be92235378a91c5a,108.28,3.9,7.1,26.5,70.0,2025-11-30 02:07:12
692ba6e4be92235378a91c5b,110.64,7.1,9.3,26.5,70.0,2025-11-30 02:07:32
692ba6f8be92235378a91c5c,108.97,3.9,5.1,26.5,70.0,2025-11-30 02:07:52
692ba70cbe92235378a91c5d,106.78,3.6,5.6,26.5,70.2,2025-11-30 02:08:12
692ba720be92235378a91c5e,107.46,2.8,3.1,26.5,70.2,2025-11-30 02:08:32
692ba734be92235378a91c5f,108.42,3.6,4.0,26.6,70.3,2025-11-30 02:08:52
692ba748be92235378a91c60,108.28,5.2,8.3,26.6,70.3,2025-11-30 02:09:12
692ba75cbe92235378a91c61,107.05,3.3,3.8,26.5,70.3,2025-11-30 02:09:32
692ba770be92235378a91c62,108.28,3.5,5.1,26.6,70.3,2025-11-30 02:09:52
692ba784be92235378a91c63,108.28,4.4,5.1,26.5,70.4,2025-11-30 02:10:12
692ba798be92235378a91c64,108.15,3.6,4.8,26.6,70.5,2025-11-30 02:10:32
692ba7acbe92235378a91c65,108.7,2.8,3.9,26.6,70.6,2025-11-30 02:10:52
692ba7c0be92235378a91c66,108.28,3.4,4.6,26.6,70.6,2025-11-30 02:11:12
692ba7d4be92235378a91c67,107.32,3.6,3.9,26.6,70.6,2025-11-30 02:11:32
692ba7e8be92235378a91c68,108.7,3.9,5.1,26.5,70.6,2025-11-30 02:11:52
692ba7fcbe92235378a91c69,108.28,3.3,3.6,26.6,70.5,2025-11-30 02:12:12
692ba810be92235378a91c6a,108.15,4.6,6.2,26.6,70.7,2025-11-30 02:12:32
692ba824be92235378a91c6b,109.25,3.3,4.5,26.6,70.8,2025-11-30 02:12:52
692ba838be92235378a91c6c,108.28,3.4,4.1,26.6,70.8,2025-11-30 02:13:12
692ba84cbe92235378a91c6d,106.51,3.3,8.6,26.6,70.8,2025-11-30 02:13:32
692ba860be92235378a91c6e,108.28,3.4,3.7,26.6,70.9,2025-11-30 02:13:52
692ba874be92235378a91c6f,106.37,3.9,19.8,26.6,70.9,2025-11-30 02:14:12
692ba888be92235378a91c70,106.1,2.3,3.2,26.6,71.0,2025-11-30 02:14:32
692ba89cbe92235378a91c71,108.01,3.2,9.4,26.6,71.1,2025-11-30 02:14:52
692ba8b0be92235378a91c72,101.72,3.5,5.5,26.6,71.2,2025-11-30 02:15:12
692ba8c4be92235378a91c73,111.2,1.6,2.1,26.6,71.2,2025-11-30 02:15:32
692ba8d8be92235378a91c74,112.76,2.8,3.0,26.6,71.2,2025-11-30 02:15:52
692ba8ecbe92235378a91c75,111.77,3.5,7.9,26.6,71.1,2025-11-30 02:16:12
692ba900be92235378a91c76,109.67,3.5,4.1,26.6,71.3,2025-11-30 02:16:32
692ba914be92235378a91c77,110.36,2.6,3.3,26.6,71.3,2025-11-30 02:16:52
692ba928be92235378a91c78,109.8,3.9,21.5,26.6,71.3,2025-11-30 02:17:12
692ba93cbe92235378a91c79,110.08,4.4,4.8,26.6,71.4,2025-11-30 02:17:32
692ba950be92235378a91c7a,108.7,3.4,9.8,26.6,71.3,2025-11-30 02:17:52
692ba964be92235378a91c7b,109.67,3.2,3.5,26.6,71.4,2025-11-30 02:18:12
692ba978be92235378a91c7c,110.5,4.0,4.7,26.6,71.5,2025-11-30 02:18:32
692ba98cbe92235378a91c7d,109.39,3.4,6.8,26.6,71.5,2025-11-30 02:18:52
692ba9a0be92235378a91c7e,108.83,3.5,5.1,26.6,71.5,2025-11-30 02:19:12
692ba9b4be92235378a91c7f,109.25,4.1,5.1,26.6,71.5,2025-11-30 02:19:32
692ba9c8be92235378a91c80,110.92,3.2,3.5,26.6,71.5,2025-11-30 02:19:52
692ba9dcbe92235378a91c81,110.64,3.0,7.7,26.6,71.6,2025-11-30 02:20:12
692ba9f0be92235378a91c82,111.63,4.5,4.9,26.6,71.6,2025-11-30 02:20:32
692baa04be92235378a91c83,110.36,2.5,2.7,26.6,71.7,2025-11-30 02:20:52
692baa18be92235378a91c84,111.91,3.9,4.5,26.6,71.7,2025-11-30 02:21:12
692baa2cbe92235378a91c85,112.62,3.0,3.3,26.6,71.7,2025-11-30 02:21:32
692baa40be92235378a91c86,109.67,3.8,4.1,26.6,71.7,2025-11-30 02:21:52
692baa54be92235378a91c87,110.64,5.5,6.2,26.6,71.7,2025-11-30 02:22:12
692baa68be92235378a91c88,108.15,2.5,3.4,26.6,71.8,2025-11-30 02:22:32
692baa7cbe92235378a91c89,108.28,4.4,4.9,26.6,71.7,2025-11-30 02:22:52
692baa90be92235378a91c8a,109.67,5.2,12.4,26.6,71.9,2025-11-30 02:23:12
692baaa4be92235378a91c8b,110.36,4.4,14.4,26.7,71.9,2025-11-30 02:23:32
692baab8be92235378a91c8c,120.67,3.8,4.3,26.6,71.9,2025-11-30 02:23:52
692baaccbe92235378a91c8d,117.1,2.7,4.3,26.6,72.0,2025-11-30 02:24:12
692baae0be92235378a91c8e,111.91,3.4,4.4,26.6,72.0,2025-11-30 02:24:32
692baaf4be92235378a91c8f,111.2,2.6,3.9,26.6,72.1,2025-11-30 02:24:52
692bab08be92235378a91c90,113.33,3.6,5.1,26.6,72.0,2025-11-30 02:25:12
692bab1cbe92235378a91c91,112.47,4.4,4.9,26.6,72.1,2025-11-30 02:25:32
692bab30be92235378a91c92,112.76,1.7,1.8,26.7,72.1,2025-11-30 02:25:52
692bab44be92235378a91c93,112.05,4.1,13.6,26.7,72.1,2025-11-30 02:26:12
692bab58be92235378a91c94,112.05,4.5,6.5,26.6,72.1,2025-11-30 02:26:32
692bab6cbe92235378a91c95,111.77,5.0,11.9,26.7,72.3,2025-11-30 02:26:52
692bab80be92235378a91c96,112.76,4.0,4.8,26.7,72.4,2025-11-30 02:27:12
692bab94be92235378a91c97,110.5,2.4,4.9,26.7,72.3,2025-11-30 02:27:32
692baba8be92235378a91c98,111.34,3.9,5.5,26.7,72.4,2025-11-30 02:27:52
692babbcbe92235378a91c99,110.22,6.2,19.4,26.6,72.5,2025-11-30 02:28:12
692babd0be92235378a91c9a,112.47,2.7,8.4,26.7,72.6,2025-11-30 02:28:32
692babe4be92235378a91c9b,111.2,4.4,10.5,26.7,72.5,2025-11-30 02:28:52
692babf8be92235378a91c9c,112.19,4.4,4.9,26.7,72.6,2025-11-30 02:29:12
692bac0cbe92235378a91c9d,112.76,4.3,4.7,26.7,72.6,2025-11-30 02:29:32
692bac20be92235378a91c9e,111.91,3.0,3.3,26.7,72.7,2025-11-30 02:29:52
692bac34be92235378a91c9f,109.11,4.0,17.3,26.7,72.7,2025-11-30 02:30:12
692bac48be92235378a91ca0,111.48,3.1,7.0,26.7,72.6,2025-11-30 02:30:32
692bac5cbe92235378a91ca1,110.64,5.3,14.5,26.7,72.6,2025-11-30 02:30:52
692bac70be92235378a91ca2,108.97,9.5,12.5,26.7,72.6,2025-11-30 02:31:12
692bac84be92235378a91ca3,110.78,5.1,5.6,26.7,72.6,2025-11-30 02:31:32
692bac98be92235378a91ca4,108.97,3.7,4.6,26.7,72.7,2025-11-30 02:31:52
692bacacbe92235378a91ca5,110.5,3.2,3.5,26.7,72.7,2025-11-30 02:32:12
692bacc0be92235378a91ca6,110.92,3.7,4.1,26.7,72.7,2025-11-30 02:32:32
692bacd4be92235378a91ca7,109.8,3.2,3.9,26.7,72.8,2025-11-30 02:32:52
692bace8be92235378a91ca8,111.2,3.1,4.6,26.7,72.8,2025-11-30 02:33:12
692bacfcbe92235378a91ca9,112.47,4.0,5.3,26.7,72.9,2025-11-30 02:33:32
692bad10be92235378a91caa,112.33,3.1,3.4,26.7,72.9,2025-11-30 02:33:52
692bad24be92235378a91cab,110.64,4.2,13.0,26.7,72.9,2025-11-30 02:34:12
692bad38be92235378a91cac,108.7,2.5,11.5,26.7,72.9,2025-11-30 02:34:32
692bad4cbe92235378a91cad,110.08,3.1,3.4,26.7,72.9,2025-11-30 02:34:52
692bad60be92235378a91cae,111.48,3.1,4.3,26.7,72.9,2025-11-30 02:35:12
692bad74be92235378a91caf,110.64,2.9,4.3,26.7,73.0,2025-11-30 02:35:32
692bad88be92235378a91cb0,112.76,3.7,5.3,26.7,73.0,2025-11-30 02:35:52
692bad9cbe92235378a91cb1,110.08,2.8,4.5,26.7,73.0,2025-11-30 02:36:12
692badb0be92235378a91cb2,110.36,3.8,4.3,26.7,73.0,2025-11-30 02:36:32
692badc4be92235378a91cb3,111.63,3.2,3.5,26.7,73.1,2025-11-30 02:36:52
692badd8be92235378a91cb4,110.36,3.7,4.0,26.8,73.0,2025-11-30 02:37:12
692badecbe92235378a91cb5,110.36,3.7,5.3,26.8,73.0,2025-11-30 02:37:32
692bae00be92235378a91cb6,111.48,3.7,4.1,26.8,73.1,2025-11-30 02:37:52
692bae14be92235378a91cb7,110.64,4.9,8.2,26.8,73.1,2025-11-30 02:38:12
692bae28be92235378a91cb8,110.5,3.0,15.0,26.8,73.1,2025-11-30 02:38:32
692bae3cbe92235378a91cb9,110.5,2.3,2.9,26.8,73.1,2025-11-30 02:38:52
692bae50be92235378a91cba,111.91,2.7,6.2,26.8,73.2,2025-11-30 02:39:12
692bae64be92235378a91cbb,111.2,2.4,12.4,26.8,73.1,2025-11-30 02:39:32
692bae78be92235378a91cbc,112.76,5.1,8.4,26.8,73.1,2025-11-30 02:39:52
692bae8cbe92235378a91cbd,110.64,4.0,5.8,26.8,73.1,2025-11-30 02:40:12
692baea0be92235378a91cbe,112.76,3.1,3.4,26.8,73.1,2025-11-30 02:40:32
692baeb4be92235378a91cbf,111.48,2.6,4.9,26.8,73.1,2025-11-30 02:40:52
692baec8be92235378a91cc0,112.62,4.0,4.4,26.8,73.2,2025-11-30 02:41:12
692baedcbe92235378a91cc1,111.91,2.0,3.3,26.8,73.2,2025-11-30 02:41:32
692baef0be92235378a91cc2,112.05,2.8,3.4,26.8,73.2,2025-11-30 02:41:52
692baf04be92235378a91cc3,111.34,1.7,2.2,26.8,73.3,2025-11-30 02:42:12
692baf18be92235378a91cc4,110.92,5.0,9.7,26.8,73.3,2025-11-30 02:42:32
692baf2cbe92235378a91cc5,113.04,2.5,4.7,26.8,73.4,2025-11-30 02:42:52
692baf40be92235378a91cc6,112.33,3.2,3.8,26.8,73.4,2025-11-30 02:43:12
692baf54be92235378a91cc7,111.63,2.7,4.1,26.8,73.5,2025-11-30 02:43:32
692baf68be92235378a91cc8,112.62,3.0,3.3,26.8,73.6,2025-11-30 02:43:52
692baf7cbe92235378a91cc9,110.92,2.4,8.4,26.8,73.5,2025-11-30 02:44:12
692baf90be92235378a91cca,106.92,1.6,2.2,26.8,73.6,2025-11-30 02:44:32
692bafa4be92235378a91ccb,110.78,1.7,1.8,26.8,73.6,2025-11-30 02:44:52
692bafb8be92235378a91ccc,114.62,3.1,3.9,26.8,73.5,2025-11-30 02:45:12
692bafccbe92235378a91ccd,114.76,6.0,10.9,26.8,73.5,2025-11-30 02:45:32
692bafe0be92235378a91cce,113.33,4.0,8.9,26.8,73.6,2025-11-30 02:45:52
692baff4be92235378a91ccf,112.9,3.8,5.4,26.9,73.7,2025-11-30 02:46:12
692bb008be92235378a91cd0,113.47,4.9,6.9,26.8,73.7,2025-11-30 02:46:32
692bb01cbe92235378a91cd1,112.33,2.1,2.7,26.8,73.6,2025-11-30 02:46:52
692bb030be92235378a91cd2,115.49,3.3,4.2,26.9,73.7,2025-11-30 02:47:12
692bb044be92235378a91cd3,116.95,3.8,4.2,26.8,73.7,2025-11-30 02:47:32
692bb058be92235378a91cd4,114.19,4.9,8.6,26.8,73.8,2025-11-30 02:47:52
692bb06cbe92235378a91cd5,114.19,1.6,2.7,26.8,73.9,2025-11-30 02:48:12
692bb080be92235378a91cd6,112.76,4.6,5.1,26.8,73.9,2025-11-30 02:48:32
692bb094be92235378a91cd7,113.19,3.7,5.9,26.9,73.9,2025-11-30 02:48:52
692bb0a8be92235378a91cd8,108.83,2.3,4.8,26.8,73.9,2025-11-30 02:49:12
692bb0bcbe92235378a91cd9,110.92,2.8,17.2,26.8,73.9,2025-11-30 02:49:32
692bb0d0be92235378a91cda,112.76,1.8,2.0,26.8,73.8,2025-11-30 02:49:52
692bb0e4be92235378a91cdb,114.04,4.3,8.7,26.8,73.9,2025-11-30 02:50:12
692bb0f8be92235378a91cdc,113.33,3.0,4.3,26.9,73.9,2025-11-30 02:50:32
692bb10cbe92235378a91cdd,112.76,3.9,4.7,26.9,73.8,2025-11-30 02:50:52
692bb120be92235378a91cde,111.77,2.6,5.1,26.9,73.9,2025-11-30 02:51:12
692bb134be92235378a91cdf,114.33,4.7,14.4,26.9,74.0,2025-11-30 02:51:32
692bb148be92235378a91ce0,113.76,4.4,4.8,26.8,74.0,2025-11-30 02:51:52
692bb15cbe92235378a91ce1,112.47,3.0,4.1,26.8,74.0,2025-11-30 02:52:12
692bb170be92235378a91ce2,113.9,2.3,2.5,26.8,74.0,2025-11-30 02:52:32
692bb184be92235378a91ce3,112.33,3.3,3.7,26.8,74.1,2025-11-30 02:52:52
692bb198be92235378a91ce4,111.06,3.4,4.8,26.8,74.1,2025-11-30 02:53:12
692bb1acbe92235378a91ce5,113.04,3.0,3.4,26.8,74.0,2025-11-30 02:53:32
692bb1c0be92235378a91ce6,112.62,3.5,5.3,26.8,74.1,2025-11-30 02:53:52
692bb1d4be92235378a91ce7,112.9,4.0,4.4,26.9,74.1,2025-11-30 02:54:12
692bb1e8be92235378a91ce8,109.8,3.2,9.6,26.9,74.1,2025-11-30 02:54:32
692bb1fcbe92235378a91ce9,112.47,2.8,3.1,26.9,74.0,2025-11-30 02:54:52
692bb210be92235378a91cea,117.39,4.7,5.2,26.9,74.0,2025-11-30 02:55:12
692bb224be92235378a91ceb,111.48,2.6,2.8,26.9,74.0,2025-11-30 02:55:32
692bb238be92235378a91cec,117.69,3.3,3.5,26.9,74.0,2025-11-30 02:55:52
692bb24cbe92235378a91ced,119.02,4.0,4.4,26.9,74.0,2025-11-30 02:56:12
692bb260be92235378a91cee,112.33,2.0,2.8,26.9,74.1,2025-11-30 02:56:32
